customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02790,Female,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.37,3320.72,No
CUST-02791,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,85.58,8239.32,No
CUST-02792,Male,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.77,128.2,No
CUST-02793,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.93,1048.23,No
CUST-02794,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,110.88,4638.06,No
CUST-02795,Female,0,Yes,No,53,Yes,No,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.49,4339.85,No
CUST-02796,Male,0,Yes,No,25,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),113.08,8533.22,Yes
CUST-02797,Female,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.37,1257.87,Yes
CUST-02798,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,41.27,8604.51,No
CUST-02799,Male,0,No,No,36,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),88.67,7401.9,No
CUST-02800,Female,0,Yes,No,49,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.55,1949.35,No
CUST-02801,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),46.06,3203.7,No
CUST-02802,Female,0,No,Yes,48,No,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,105.29,1056.44,No
CUST-02803,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,96.6,7893.98,Yes
CUST-02804,Male,0,No,No,13,No,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.16,3360.58,Yes
CUST-02805,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,75.53,354.77,No
CUST-02806,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),95.47,5023.59,Yes
CUST-02807,Male,1,Yes,No,26,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,34.45,2253.2,Yes
CUST-02808,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),117.93,3349.65,No
CUST-02809,Female,1,No,No,37,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,79.02,4087.61,No
CUST-02810,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),104.86,679.17,No
CUST-02811,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Mailed check,73.15,4258.45,No
CUST-02812,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),49.29,2519.57,No
CUST-02813,Female,0,No,No,66,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,102.22,6190.9,No
CUST-02814,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,63.21,2236.81,No
CUST-02815,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.81,8201.02,No
CUST-02816,Female,0,Yes,No,44,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,76.11,6452.61,No
CUST-02817,Male,1,No,No,53,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,24.18,1055.38,No
CUST-02818,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,52.35,1231.01,No
CUST-02819,Female,0,Yes,No,72,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.77,3132.53,No
CUST-02820,Female,0,Yes,No,44,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,22.64,255.23,No
CUST-02821,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,28.77,443.26,Yes
CUST-02822,Male,0,No,No,26,Yes,No,No,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.64,6247.18,No
CUST-02823,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),50.62,2855.18,Yes
CUST-02824,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.68,1783.33,No
CUST-02825,Female,0,Yes,No,44,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.84,3209.22,No
CUST-02826,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.0,8534.52,No
CUST-02827,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Two year,No,Electronic check,103.64,7839.25,Yes
CUST-02828,Male,1,Yes,Yes,13,No,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),41.05,2225.42,No
CUST-02829,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),54.59,681.07,No
CUST-02830,Female,0,No,No,11,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),74.25,2863.02,No
CUST-02831,Female,0,Yes,No,37,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,92.77,96.21,No
CUST-02832,Male,0,Yes,No,60,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.79,1940.47,No
CUST-02833,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.9,5430.74,No
CUST-02834,Male,0,Yes,No,45,No,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.12,796.7,No
CUST-02835,Male,1,No,Yes,18,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.97,1509.97,Yes
CUST-02836,Female,1,Yes,No,20,No,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.32,3757.81,Yes
CUST-02837,Male,0,No,No,44,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Mailed check,68.25,6215.43,No
CUST-02838,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,25.83,4589.34,No
CUST-02839,Male,1,Yes,No,69,Yes,No phone service,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,77.4,6372.64,No
CUST-02840,Male,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,49.83,820.73,No
CUST-02841,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,118.54,1416.75,No
CUST-02842,Male,0,Yes,Yes,19,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.68,7735.58,No
CUST-02843,Male,0,No,No,51,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),62.69,8335.34,No
CUST-02844,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.83,7130.73,Yes
CUST-02845,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,116.55,6259.64,No
CUST-02846,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,67.84,466.34,No
CUST-02847,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.55,8672.55,No
CUST-02848,Male,1,No,Yes,20,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.64,1845.84,Yes
CUST-02849,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),87.98,3586.27,No
CUST-02850,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,85.91,5466.88,No
CUST-02851,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,93.12,4720.45,Yes
CUST-02852,Male,0,Yes,No,70,No,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,80.59,8605.87,No
CUST-02853,Female,0,Yes,No,61,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),114.16,5155.86,No
CUST-02854,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,54.92,1940.7,No
CUST-02855,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.38,4901.89,No
CUST-02856,Female,1,No,No,57,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,33.27,2838.3,No
CUST-02857,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,22.67,5786.01,No
CUST-02858,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Electronic check,33.53,359.45,No
CUST-02859,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,39.84,2414.22,No
CUST-02860,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.57,4770.75,No
CUST-02861,Female,0,No,No,15,Yes,No,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,20.72,6750.48,No
CUST-02862,Male,1,No,Yes,5,Yes,Yes,No,No internet service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),46.58,7241.38,No
CUST-02863,Male,0,No,No,46,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.2,7943.44,No
CUST-02864,Female,0,No,No,11,No,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,26.89,3297.02,No
CUST-02865,Male,1,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),76.67,5108.28,No
CUST-02866,Female,0,No,No,14,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.64,5096.05,No
CUST-02867,Female,0,No,No,39,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,26.43,7813.27,No
CUST-02868,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),36.28,7352.13,No
CUST-02869,Male,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.47,3697.71,No
CUST-02870,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.46,5175.21,Yes
CUST-02871,Female,0,No,Yes,5,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.97,7954.35,No
CUST-02872,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.61,8683.28,No
CUST-02873,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.12,6418.67,No
CUST-02874,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,92.22,612.74,No
CUST-02875,Female,1,Yes,No,59,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.2,7747.52,No
CUST-02876,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,72.23,4160.13,Yes
CUST-02877,Female,1,Yes,No,21,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,54.79,3057.41,Yes
CUST-02878,Male,0,No,No,64,Yes,No phone service,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.62,2533.04,Yes
CUST-02879,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.39,6983.61,Yes
CUST-02880,Female,0,No,No,47,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),37.41,7803.41,No
CUST-02881,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),101.08,5961.5,No
CUST-02882,Male,1,Yes,No,7,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,Yes,Mailed check,66.9,535.13,No
CUST-02883,Male,0,Yes,No,56,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,116.67,8570.67,No
CUST-02884,Female,0,No,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),44.58,4852.35,No
CUST-02885,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,28.06,7189.52,Yes
CUST-02886,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,34.39,6268.28,No
CUST-02887,Female,0,Yes,No,58,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,20.18,2924.38,No
CUST-02888,Male,0,Yes,Yes,23,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,54.97,7973.07,Yes
CUST-02889,Male,0,Yes,No,3,Yes,No,No,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,50.43,2660.38,No
CUST-02890,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),82.41,8509.33,No
CUST-02891,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.61,8546.02,No
CUST-02892,Female,0,Yes,Yes,53,No,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.71,393.02,Yes
CUST-02893,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.67,1138.97,No
CUST-02894,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.32,2050.22,Yes
CUST-02895,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,36.67,3218.9,No
CUST-02896,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,98.39,5681.53,Yes
CUST-02897,Male,0,No,No,7,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),36.96,3183.04,No
CUST-02898,Female,0,No,Yes,31,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.22,8141.65,No
CUST-02899,Female,1,Yes,Yes,56,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),24.12,4144.8,No
CUST-02900,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,100.22,4848.68,Yes
CUST-02901,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,71.77,5446.35,No
CUST-02902,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.54,3705.63,No
CUST-02903,Female,0,No,No,22,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,82.72,5518.44,No
CUST-02904,Female,0,Yes,Yes,17,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,56.16,795.33,No
CUST-02905,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,100.63,4369.73,No
CUST-02906,Female,0,Yes,No,71,Yes,Yes,No,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,93.46,2880.48,No
CUST-02907,Male,0,No,Yes,68,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,65.19,1769.74,No
CUST-02908,Female,0,No,No,42,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,19.36,345.9,No
CUST-02909,Male,0,No,No,27,No,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,70.45,6786.1,No
CUST-02910,Female,0,No,No,7,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.73,1070.62,No
CUST-02911,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,77.94,1500.43,Yes
CUST-02912,Female,0,Yes,No,8,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),34.4,1476.08,Yes
CUST-02913,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),85.07,8515.19,Yes
CUST-02914,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.98,2214.61,Yes
CUST-02915,Male,0,Yes,No,71,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,116.73,1633.07,No
CUST-02916,Male,1,Yes,No,2,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.55,8418.21,No
CUST-02917,Male,1,Yes,No,51,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,36.46,5454.22,No
CUST-02918,Female,0,No,No,66,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),72.93,5933.21,No
CUST-02919,Female,0,Yes,No,12,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),63.97,7080.87,Yes
CUST-02920,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Mailed check,99.71,4752.67,No
CUST-02921,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.59,4722.69,No
CUST-02922,Male,0,No,No,26,No,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.0,8670.13,No
CUST-02923,Male,0,No,No,45,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.87,5997.48,No
CUST-02924,Female,1,No,No,62,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),24.3,6184.79,No
CUST-02925,Female,0,No,No,70,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),75.26,782.81,No
CUST-02926,Female,0,Yes,No,2,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.52,1009.22,No
CUST-02927,Female,0,Yes,Yes,26,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,60.36,4418.49,No
CUST-02928,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),113.29,6333.85,No
CUST-02929,Female,0,Yes,No,57,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,32.04,6551.76,No
CUST-02930,Female,0,No,No,32,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),107.78,6808.43,No
CUST-02931,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.41,6196.04,Yes
CUST-02932,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,110.03,1034.95,No
CUST-02933,Male,0,No,No,13,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,48.96,7245.53,No
CUST-02934,Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,No,Electronic check,29.28,6663.42,No
CUST-02935,Male,0,Yes,Yes,31,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),117.67,3255.16,No
CUST-02936,Female,0,No,No,37,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),93.07,3560.45,No
